"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Athaliana_TAIR10_Mg_1_20723534","OG0001213","Mg","AT1G55490","Athaliana_TAIR10",1,20723534,20648534,20798534,20715563,20719196,"chaperonin 60 beta",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_20723534","OG0001311","Mg","AT1G55560","Athaliana_TAIR10",1,20723534,20648534,20798534,20754321,20756656,"SKU5  similar 14",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_20723534","OG0001311","Mg","AT1G55570","Athaliana_TAIR10",1,20723534,20648534,20798534,20757767,20760076,"SKU5  similar 12",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_20723534","OG0001731","Mg","AT1G55340","Athaliana_TAIR10",1,20723534,20648534,20798534,20651831,20653648,"Protein of unknown function (DUF1639)",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_20723534","OG0005466","Mg","AT1G55365","Athaliana_TAIR10",1,20723534,20648534,20798534,20673983,20674363,"",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_20723534","OG0009989","Mg","AT1G55480","Athaliana_TAIR10",1,20723534,20648534,20798534,20713684,20715547,"protein containing PDZ domain, a K-box domain, and a TPR region",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_25323127","OG0000201","Mg","AT1G67640","Athaliana_TAIR10",1,25323127,25248127,25398140,25352128,25353908,"Transmembrane amino acid transporter family protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_25323127","OG0001380","Mg","AT1G67430","Athaliana_TAIR10",1,25323127,25248127,25398140,25262159,25263789,"Ribosomal protein L22p/L17e family protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_25323127","OG0002408","Mg","AT1G67600","Athaliana_TAIR10",1,25323127,25248127,25398140,25336423,25337662,"Acid phosphatase/vanadium-dependent haloperoxidase-related protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_25323127","OG0003133","Mg","AT1G67580","Athaliana_TAIR10",1,25323127,25248127,25398140,25327284,25331379,"Protein kinase superfamily protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_1_25323127","OG0006093","Mg","AT1G67570","Athaliana_TAIR10",1,25323127,25248127,25398140,25325160,25327258,"Protein of unknown function (DUF3537)",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_4_10271533","OG0000051","Mg","AT4G18610","Athaliana_TAIR10",4,10271533,10196533,10346533,10250698,10251542,"Protein of unknown function (DUF640)",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_4_10271533","OG0000306","Mg","AT4G18800","Athaliana_TAIR10",4,10271533,10196533,10346533,10319862,10321551,"RAB GTPase homolog A1D",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_4_10271533","OG0000320","Mg","AT4G18670","Athaliana_TAIR10",4,10271533,10196533,10346533,10275462,10278491,"Leucine-rich repeat (LRR) family protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_4_10271533","OG0000912","Mg","AT4G18730","Athaliana_TAIR10",4,10271533,10196533,10346533,10302163,10303382,"ribosomal protein L16B",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_4_10271533","OG0002188","Mg","AT4G18770","Athaliana_TAIR10",4,10271533,10196533,10346533,10311030,10313104,"myb domain protein 98",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_4_10271533","OG0003665","Mg","AT4G18570","Athaliana_TAIR10",4,10271533,10196533,10346533,10231218,10234693,"Tetratricopeptide repeat (TPR)-like superfamily protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_4_10271533","OG0011213","Mg","AT4G18810","Athaliana_TAIR10",4,10271533,10196533,10346533,10322156,10325816,"NAD(P)-binding Rossmann-fold superfamily protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_15250561","OG0000020","Mg","AT5G38240","Athaliana_TAIR10",5,15250561,15175561,15325561,15277239,15279317,"Protein kinase family protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_15250561","OG0000020","Mg","AT5G38250","Athaliana_TAIR10",5,15250561,15175561,15325561,15280643,15282709,"Protein kinase family protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_15250561","OG0000020","Mg","AT5G38260","Athaliana_TAIR10",5,15250561,15175561,15325561,15283692,15285837,"Protein kinase superfamily protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_15250561","OG0000020","Mg","AT5G38280","Athaliana_TAIR10",5,15250561,15175561,15325561,15293121,15297323,"PR5-like receptor kinase",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_15250561","OG0000250","Mg","AT5G38210","Athaliana_TAIR10",5,15250561,15175561,15325561,15261005,15265630,"Protein kinase family protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_15250561","OG0000279","Mg","AT5G38220","Athaliana_TAIR10",5,15250561,15175561,15325561,15268827,15271386,"alpha/beta-Hydrolases superfamily protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_7670489","OG0000061","Mg","AT5G22880","Athaliana_TAIR10",5,7670489,7595489,7745879,7651957,7652622,"histone B2",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_7670489","OG0000085","Mg","AT5G23000","Athaliana_TAIR10",5,7670489,7595489,7745879,7696135,7697927,"myb domain protein 37",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_7670489","OG0001141","Mg","AT5G22980","Athaliana_TAIR10",5,7670489,7595489,7745879,7688084,7690648,"serine carboxypeptidase-like 47",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_7670489","OG0001303","Mg","AT5G23010","Athaliana_TAIR10",5,7670489,7595489,7745879,7703092,7706896,"methylthioalkylmalate synthase 1",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_7670489","OG0001303","Mg","AT5G23020","Athaliana_TAIR10",5,7670489,7595489,7745879,7718121,7721839,"2-isopropylmalate synthase 2",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_7670489","OG0003827","Mg","AT5G22950","Athaliana_TAIR10",5,7670489,7595489,7745879,7681305,7682903,"SNF7 family protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Athaliana_TAIR10_Mg_5_7670489","OG0006269","Mg","AT5G22850","Athaliana_TAIR10",5,7670489,7595489,7745879,7633437,7636567,"Eukaryotic aspartyl protease family protein",3,7,0.857142857142857,0.543704347826087,0.0391110559006211,0.226844124223602
"Osativa_v7.0_Mg_10_3722440","OG0003373","Mg","LOC_Os10g07440","Osativa_v7.0",10,3722440,3479440,3965440,3941174,3942041,"expressed protein",3,2,0.5,0.58041095890411,0.125876712328767,0.226578082191781
"Osativa_v7.0_Mg_10_3722440","OG0003373","Mg","LOC_Os10g07450","Osativa_v7.0",10,3722440,3479440,3965440,3949346,3950209,"expressed protein",3,2,0.5,0.58041095890411,0.125876712328767,0.226578082191781
"Athaliana_TAIR10_Mg_3_19853944","OG0000061","Mg","AT3G53650","Athaliana_TAIR10",3,19853944,19778944,19928944,19889358,19889774,"Histone superfamily protein",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_3_19853944","OG0000109","Mg","AT3G53450","Athaliana_TAIR10",3,19853944,19778944,19928944,19812977,19815430,"Putative lysine decarboxylase family protein",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_3_19853944","OG0000553","Mg","AT3G53610","Athaliana_TAIR10",3,19853944,19778944,19928944,19876232,19878519,"RAB GTPase homolog 8",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_3_19853944","OG0000681","Mg","AT3G53600","Athaliana_TAIR10",3,19853944,19778944,19928944,19875532,19876059,"C2H2-type zinc finger family protein",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_3_19853944","OG0001818","Mg","AT3G53500","Athaliana_TAIR10",3,19853944,19778944,19928944,19834343,19837088,"RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_3_19853944","OG0002125","Mg","AT3G53530","Athaliana_TAIR10",3,19853944,19778944,19928944,19845097,19846820,"Chloroplast-targeted copper chaperone protein",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_3_19853944","OG0004409","Mg","AT3G53370","Athaliana_TAIR10",3,19853944,19778944,19928944,19787894,19788843,"S1FA-like DNA-binding protein",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_3_19853944","OG0005041","Mg","AT3G53380","Athaliana_TAIR10",3,19853944,19778944,19928944,19789062,19791416,"Concanavalin A-like lectin protein kinase family protein",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_5_25114338","OG0000049","Mg","AT5G62670","Athaliana_TAIR10",5,25114338,25039338,25189338,25159230,25165209,"H(+)-ATPase 11",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_5_25114338","OG0000075","Mg","AT5G62690","Athaliana_TAIR10",5,25114338,25039338,25189338,25181415,25183729,"tubulin beta chain 2",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_5_25114338","OG0000075","Mg","AT5G62700","Athaliana_TAIR10",5,25114338,25039338,25189338,25184397,25186711,"tubulin beta chain 3",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_5_25114338","OG0001087","Mg","AT5G62540","Athaliana_TAIR10",5,25114338,25039338,25189338,25103934,25105619,"ubiquitin-conjugating enzyme 3",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_5_25114338","OG0001127","Mg","AT5G62580","Athaliana_TAIR10",5,25114338,25039338,25189338,25119863,25122526,"ARM repeat superfamily protein",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_5_25114338","OG0002082","Mg","AT5G62560","Athaliana_TAIR10",5,25114338,25039338,25189338,25109991,25112001,"RING/U-box superfamily protein with ARM repeat domain",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_5_25114338","OG0006198","Mg","AT5G62500","Athaliana_TAIR10",5,25114338,25039338,25189338,25092641,25095244,"end binding protein 1B",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_5_25114338","OG0006305","Mg","AT5G62440","Athaliana_TAIR10",5,25114338,25039338,25189338,25072468,25073991,"Protein of unknown function (DUF3223)",3,8,0.875,0.543704347826087,0.0342221739130435,0.225866347826087
"Athaliana_TAIR10_Mg_3_6747419","OG0000782","Mg","AT3G19320","Athaliana_TAIR10",3,6747419,6672419,6822419,6696395,6698073,"Leucine-rich repeat (LRR) family protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_3_6747419","OG0001920","Mg","AT3G19270","Athaliana_TAIR10",3,6747419,6672419,6822419,6673727,6676520,"cytochrome P450, family 707, subfamily A, polypeptide 4",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_3_6747419","OG0002897","Mg","AT3G19340","Athaliana_TAIR10",3,6747419,6672419,6822419,6701273,6704226,"Protein of unknown function (DUF3754)",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_3_6747419","OG0003036","Mg","AT3G19500","Athaliana_TAIR10",3,6747419,6672419,6822419,6759016,6760939,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_3_6747419","OG0004585","Mg","AT3G19420","Athaliana_TAIR10",3,6747419,6672419,6822419,6731376,6735623,"PTEN 2",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_3_6747419","OG0006831","Mg","AT3G19280","Athaliana_TAIR10",3,6747419,6672419,6822419,6681196,6683892,"fucosyltransferase 11",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_3_6747419","OG0006894","Mg","AT3G19550","Athaliana_TAIR10",3,6747419,6672419,6822419,6787241,6788292,"PF03242 - Late embryogenesis abundant protein (LEA_3)  (1 of 5)",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_3_6747419","OG0011624","Mg","AT3G19330","Athaliana_TAIR10",3,6747419,6672419,6822419,6699323,6701300,"Protein of unknown function (DUF677)",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_217380","OG0000716","Mg","AT5G01390","Athaliana_TAIR10",5,217380,142380,394703,160264,162299,"DNAJ heat shock family protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_217380","OG0000879","Mg","AT5G01790","Athaliana_TAIR10",5,217380,142380,394703,304897,305696,"",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_217380","OG0000899","Mg","AT5G01750","Athaliana_TAIR10",5,217380,142380,394703,289765,291326,"Protein of unknown function (DUF567)",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_217380","OG0001149","Mg","AT5G01520","Athaliana_TAIR10",5,217380,142380,394703,206432,208611,"RING/U-box superfamily protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_217380","OG0001514","Mg","AT5G01880","Athaliana_TAIR10",5,217380,142380,394703,338899,340253,"RING/U-box superfamily protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_217380","OG0002677","Mg","AT5G01420","Athaliana_TAIR10",5,217380,142380,394703,174799,176214,"Glutaredoxin family protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_217380","OG0004685","Mg","AT5G01830","Athaliana_TAIR10",5,217380,142380,394703,320695,323169,"ARM repeat superfamily protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_217380","OG0005123","Mg","AT5G01350","Athaliana_TAIR10",5,217380,142380,394703,145636,147200,"",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_217380","OG0006264","Mg","AT5G01850","Athaliana_TAIR10",5,217380,142380,394703,332337,334470,"Protein kinase superfamily protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_6976410","OG0000184","Mg","AT5G20620","Athaliana_TAIR10",5,6976410,6901410,7151439,6973071,6974946,"ubiquitin 4",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_6976410","OG0000310","Mg","AT5G20940","Athaliana_TAIR10",5,6976410,6901410,7151439,7103927,7106701,"Glycosyl hydrolase family protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_6976410","OG0000310","Mg","AT5G20950","Athaliana_TAIR10",5,6976410,6901410,7151439,7107376,7111349,"Glycosyl hydrolase family protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_6976410","OG0000429","Mg","AT5G20550","Athaliana_TAIR10",5,6976410,6901410,7151439,6952417,6953896,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_6976410","OG0000456","Mg","AT5G20960","Athaliana_TAIR10",5,6976410,6901410,7151439,7116738,7122774,"aldehyde oxidase 1",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_6976410","OG0002691","Mg","AT5G20635","Athaliana_TAIR10",5,6976410,6901410,7151439,6979213,6981935,"PTHR32378:SF9 - KERATIN-ASSOCIATED PROTEIN 29-1 (1 of 1)",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_6976410","OG0010637","Mg","AT5G21040","Athaliana_TAIR10",5,6976410,6901410,7151439,7144877,7147277,"F-box protein 2",3,9,0.888888888888889,0.543704347826087,0.0304197101449275,0.225105855072464
"Athaliana_TAIR10_Mg_5_16395978","OG0000201","Mg","AT5G40780","Athaliana_TAIR10",5,16395978,16320978,16484465,16323651,16327281,"lysine histidine transporter 1",3,10,0.9,0.543704347826087,0.0273777391304348,0.224497460869565
"Athaliana_TAIR10_Mg_5_16395978","OG0000702","Mg","AT5G41120","Athaliana_TAIR10",5,16395978,16320978,16484465,16455188,16459237,"Esterase/lipase/thioesterase family protein",3,10,0.9,0.543704347826087,0.0273777391304348,0.224497460869565
"Athaliana_TAIR10_Mg_5_16395978","OG0000702","Mg","AT5G41130","Athaliana_TAIR10",5,16395978,16320978,16484465,16459584,16463272,"Esterase/lipase/thioesterase family protein",3,10,0.9,0.543704347826087,0.0273777391304348,0.224497460869565
"Athaliana_TAIR10_Mg_5_16395978","OG0001466","Mg","AT5G41070","Athaliana_TAIR10",5,16395978,16320978,16484465,16438307,16440046,"dsRNA-binding protein 5",3,10,0.9,0.543704347826087,0.0273777391304348,0.224497460869565
"Athaliana_TAIR10_Mg_5_16395978","OG0001942","Mg","AT5G41040","Athaliana_TAIR10",5,16395978,16320978,16484465,16431374,16433305,"HXXXD-type acyl-transferase family protein",3,10,0.9,0.543704347826087,0.0273777391304348,0.224497460869565
"Athaliana_TAIR10_Mg_5_16395978","OG0003411","Mg","AT5G41140","Athaliana_TAIR10",5,16395978,16320978,16484465,16468434,16472810,"Myosin heavy chain-related protein",3,10,0.9,0.543704347826087,0.0273777391304348,0.224497460869565
"Athaliana_TAIR10_Mg_5_16395978","OG0004185","Mg","AT5G41110","Athaliana_TAIR10",5,16395978,16320978,16484465,16451470,16454989,"PF13889 - Chromosome segregation during meiosis (Chromosome_seg)  (1 of 2)",3,10,0.9,0.543704347826087,0.0273777391304348,0.224497460869565
"Athaliana_TAIR10_Mg_1_3480237","OG0000058","Mg","AT1G10620","Athaliana_TAIR10",1,3480237,3405237,3555237,3509001,3511975,"Protein kinase superfamily protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0000245","Mg","AT1G10630","Athaliana_TAIR10",1,3480237,3405237,3555237,3512795,3514729,"ADP-ribosylation factor A1F",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0000428","Mg","AT1G10540","Athaliana_TAIR10",1,3480237,3405237,3555237,3474864,3477927,"nucleobase-ascorbate transporter 8",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0000990","Mg","AT1G10660","Athaliana_TAIR10",1,3480237,3405237,3555237,3532424,3535131,"",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0001445","Mg","AT1G10400","Athaliana_TAIR10",1,3480237,3405237,3555237,3414852,3416358,"UDP-Glycosyltransferase superfamily protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0002230","Mg","AT1G10390","Athaliana_TAIR10",1,3480237,3405237,3555237,3407024,3412843,"Nucleoporin autopeptidase",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0002250","Mg","AT1G10385","Athaliana_TAIR10",1,3480237,3405237,3555237,3403224,3405856,"Vps51/Vps67 family (components of vesicular transport) protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0003102","Mg","AT1G10560","Athaliana_TAIR10",1,3480237,3405237,3555237,3484580,3486965,"plant U-box 18",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0007575","Mg","AT1G10650","Athaliana_TAIR10",1,3480237,3405237,3555237,3524018,3526346,"SBP (S-ribonuclease binding protein) family protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0009963","Mg","AT1G10510","Athaliana_TAIR10",1,3480237,3405237,3555237,3461635,3465786,"RNI-like superfamily protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_1_3480237","OG0012668","Mg","AT1G10522","Athaliana_TAIR10",1,3480237,3405237,3555237,3469580,3471488,"",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0000051","Mg","AT5G58500","Athaliana_TAIR10",5,23654777,23579777,24080164,23645535,23646083,"Protein of unknown function (DUF640)",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0000149","Mg","AT5G59160","Athaliana_TAIR10",5,23654777,23579777,24080164,23879337,23881688,"type one serine/threonine protein phosphatase 2",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0000226","Mg","AT5G58380","Athaliana_TAIR10",5,23654777,23579777,24080164,23596962,23599242,"SOS3-interacting protein 1",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0000981","Mg","AT5G59010","Athaliana_TAIR10",5,23654777,23579777,24080164,23820368,23823265,"Protein kinase protein with tetratricopeptide repeat domain",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0001149","Mg","AT5G58787","Athaliana_TAIR10",5,23654777,23579777,24080164,23742450,23744619,"RING/U-box superfamily protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0001465","Mg","AT5G58360","Athaliana_TAIR10",5,23654777,23579777,24080164,23590079,23590969,"ovate family protein 3",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0002928","Mg","AT5G58490","Athaliana_TAIR10",5,23654777,23579777,24080164,23643018,23644598,"NAD(P)-binding Rossmann-fold superfamily protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0004184","Mg","AT5G59700","Athaliana_TAIR10",5,23654777,23579777,24080164,24052385,24055425,"Protein kinase superfamily protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0006320","Mg","AT5G58960","Athaliana_TAIR10",5,23654777,23579777,24080164,23805717,23808478,"Plant protein of unknown function (DUF641)",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0010443","Mg","AT5G58370","Athaliana_TAIR10",5,23654777,23579777,24080164,23593117,23596026,"P-loop containing nucleoside triphosphate hydrolases superfamily protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0011223","Mg","AT5G59470","Athaliana_TAIR10",5,23654777,23579777,24080164,23978556,23979478,"Mannose-P-dolichol utilization defect 1 protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Athaliana_TAIR10_Mg_5_23654777","OG0012069","Mg","AT5G59140","Athaliana_TAIR10",5,23654777,23579777,24080164,23874411,23875695,"BTB/POZ domain-containing protein",3,12,0.916666666666667,0.543704347826087,0.0228147826086957,0.223584869565217
"Osativa_v7.0_Mg_2_22317482","OG0000470","Mg","LOC_Os02g36880","Osativa_v7.0",2,22317482,22074482,22560482,22258833,22260681,"No apical meristem protein, putative, expressed",3,5,0.8,0.58041095890411,0.0503506849315068,0.211472876712329
"Osativa_v7.0_Mg_2_22317482","OG0001409","Mg","LOC_Os02g36890","Osativa_v7.0",2,22317482,22074482,22560482,22267920,22270242,"MYB family transcription factor, putative, expressed",3,5,0.8,0.58041095890411,0.0503506849315068,0.211472876712329
"Osativa_v7.0_Mg_2_22317482","OG0001902","Mg","LOC_Os02g36845","Osativa_v7.0",2,22317482,22074482,22560482,22233461,22234247,"membrane associated DUF588 domain containing protein, putative, expressed",3,5,0.8,0.58041095890411,0.0503506849315068,0.211472876712329
"Osativa_v7.0_Mg_4_28422816","OG0000103","Mg","LOC_Os04g47870","Osativa_v7.0",4,28422816,28179816,28665816,28426505,28441623,"PINHEAD, putative, expressed",3,7,0.857142857142857,0.58041095890411,0.0359647749510763,0.208595694716243
"Osativa_v7.0_Mg_4_28422816","OG0001009","Mg","LOC_Os04g47890","Osativa_v7.0",4,28422816,28179816,28665816,28470386,28474272,"MYB family transcription factor, putative, expressed",3,7,0.857142857142857,0.58041095890411,0.0359647749510763,0.208595694716243
"Osativa_v7.0_Mg_4_28422816","OG0001121","Mg","LOC_Os04g47930","Osativa_v7.0",4,28422816,28179816,28665816,28500006,28502492,"aluminum-activated malate transporter, putative, expressed",3,7,0.857142857142857,0.58041095890411,0.0359647749510763,0.208595694716243
"Osativa_v7.0_Mg_4_28422816","OG0002034","Mg","LOC_Os04g47970","Osativa_v7.0",4,28422816,28179816,28665816,28521890,28526038,"ORM1, putative, expressed",3,7,0.857142857142857,0.58041095890411,0.0359647749510763,0.208595694716243
